mean_distance_alleviated,mean_distance_unalleviated
0.4466122707571126,0.6842864385198659
0.41852205568012585,0.4910622467112319
0.4166129302532037,0.5985187951762772
0.4087801843841748,0.4502820780227487
0.5085246278853078,0.45152423984570333
0.45535500376264115,0.5776283063359038
0.473972059624308,0.488581008633604
0.38228066650751186,0.4450888951632441
0.4869731826801697,0.6192707583432776
0.4481247997898651,0.5054800459736517
0.3509913281927112,0.3839041920235765
0.4572756447461593,0.551806986420493
0.4248197014371149,0.5009416781924233
0.41992127370906684,0.4395431373429811
0.5312285886891276,0.46169299681100645
0.5183151300737343,0.29727897837031986
0.48242823228090254,0.5306571989548721
0.3624819401359862,0.5813369669308233
0.43791131111169773,0.6224845916910785
0.530655765090976,0.4408331079662002
0.3832082065122561,0.5813369669308233
0.4535588460572117,0.49373202458132537
0.41024124983786986,0.39732875520062566
0.34370810309671845,0.568864613759909
0.4833628326097171,0.4643802669862276
0.41892998851848695,0.4702629153026059
0.4179944939346143,0.4702629153026059
0.4487360887331036,0.5813369669308233
0.3594344383933917,0.5626160974738427
0.355941422366142,0.5500521094201968
0.34959359651509875,0.5985187951762772
0.3835614556987582,0.4075616320708247
0.46769431938784256,0.24034464166974528
0.4292331153946789,0.497999402220714
0.4625816860525262,0.5054800459736517
0.4296475385437132,0.5985187951762772
0.4246989858548533,0.3788325852180039
0.534732590724711,0.4671282409671683
0.40963071203086265,0.590771608450261
0.36617734967636967,0.630152328533133
0.3357376867580595,0.5362602275208488
0.34789730236479505,0.6110559392568531
0.35417800587313314,0.5652993114090143
0.47613561868764626,0.44688713556304793
0.19031455875593842,0.54736802261794
0.5018838359832591,0.5054800459736517
0.5211851527895713,0.691351657176462
0.533280752163777,0.6453945281821336
0.4564505368335512,0.34107770148859234
0.3313242728004955,0.5985187951762772
0.4434927066976775,0.43670976679288415
0.3899525961964513,0.4539506814340744
0.29492633365649484,0.6216010998974301
0.34580401215974516,0.6283156435379
0.49285094213274033,0.4889590011801116
0.4623820873020173,0.34015110071562354
0.44749493130879714,0.4952320939355851
0.4344891065948429,0.6224845916910785
0.4500147815744273,0.6453945281821336
0.47626004472288663,0.44527236470370657
0.4248197014371149,0.5984158515750568
0.34497708290829143,0.5813369669308233
0.479467323447094,0.557693562873875
0.41442633678190227,0.5813369669308233
0.41127131664834576,0.50498014524596
0.5701211772058554,0.4724132974919999
0.3357376867580595,0.5244058937079261
0.4543760398579213,0.3960932846368947
0.4391681313416246,0.5054800459736517
0.46033390552026165,0.5752963247240314
0.46314852027542236,0.5054800459736517
0.41586460732477387,0.6454974717833538
0.41328406620326963,0.6915575443789025
0.482161576308742,0.5973141609281475
0.3830433255608587,0.6224845916910785
0.5006586498185934,0.48231528194391277
0.29492633365649484,0.6224845916910785
0.4631332283985193,0.5916690564507979
0.3778974168462263,0.562823309330436
0.349507238705092,0.44260441959493124
0.41497934109234386,0.5573037641723617
0.4886055533935286,0.5757196881327746
0.5434946496305607,0.5517555146198829
0.4231159266577899,0.5225844345817177
0.4184021593870736,0.628237767502307
0.4708711291212682,0.431875812456029
0.44909147936106303,0.5879642963399727
0.265232829735781,0.5813369669308233
0.3675257113642132,0.5776283063359038
0.4591804184729124,0.5874350337759664
0.4262744173299697,0.5355443700571729
0.38060389666198,0.5680992931435281
0.3594344383933917,0.6224845916910785
0.4410192817786796,0.4808345573470308
0.3072413628360339,0.5709866079362943
0.34959359651509875,0.5985187951762772
0.4707439203704211,0.6453945281821336
0.41196529575242186,0.6283156435379
0.4707439203704211,0.4509961642058616
0.48891563326767196,0.5873185269927551
0.33275265603644405,0.5799562996569799
0.3523679746265075,0.47654453176605216
0.265232829735781,0.5681089012104391
0.4495199944722783,0.4596100379652229
0.4552996604605429,0.4596100379652229
0.3734479355598596,0.5139264920042792
0.34959359651509875,0.5684149545413045
0.4704092307557659,0.5803568591158336
0.472313827834421,0.4097151802701716
0.3004919498027774,0.5064787028190486
0.4606903859271509,0.5030693478961226
0.19031455875593842,0.5150051925615027
0.36449577727000054,0.5776283063359038
0.3313242728004955,0.5762803127749556
0.4359927029469211,0.3677883678026652
0.4237829050352005,0.6956465747065846
0.3969043014761818,0.4392469983456923
0.47932036866118094,0.5776283063359038
0.3658968163376643,0.5946396352103163
0.41693180157177356,0.3666021382458185
0.4663305064128571,0.5985187951762772
0.38792228101051546,0.615842893291469
0.39438545460387286,0.46710546188660595
0.4470893342437448,0.6472312131773665
0.4507523213044357,0.6472312131773665
0.46057913943152784,0.5985187951762772
0.34959359651509875,0.5796960532951538
0.46352952905148914,0.4758057994781494
0.5128962487523232,0.5813369669308233
0.42447182089416574,0.46710546188660595
0.5025870368783969,0.5758639748291193
