selected_formula_row_id,PC1,PC2,PC3,local_stability
120,-0.8451529111458376,0.37378462317671124,-0.03214294010581976,0.3763410442239497
121,0.10779880549509266,0.17286330779731424,-0.7562970806233746,0.29590682560103915
122,-0.6803168735879526,0.2823699022671957,-0.11539890021551559,0.40662203449745155
123,0.07911780298511664,0.5188458485278783,-0.7408955819109801,0.35334926497947144
124,0.8140086993848041,-0.6486453230937423,-0.5196852458675422,0.5215440246406483
125,0.07647465080690544,0.05335570045570165,0.6585400172193161,0.4233101779227103
126,0.6428044143060809,0.208519965610713,-0.19557086560212408,0.26033516064514084
127,0.9629971582538357,0.21565613740080997,-0.40566145070110243,0.24814653595543032
128,0.6370770824886246,-0.9402172229595608,-0.1783025680157617,0.48908908636195525
129,-0.4756560089344437,0.5613909942255231,-0.5798452951889628,0.26958598937830536
130,0.49993478600656727,-0.23812042737646733,0.4030385090172504,0.29292918592139955
131,-0.2845974602781736,0.5403344310055802,0.002189060528784356,0.18391397341756124
132,0.05781167370687,0.5752082317712427,0.7089920030728674,0.3515751402397421
133,0.7776533823101934,0.1653926893880003,-0.025833524040490503,0.2096901857029209
134,-1.1831994301307045,-0.12516049622454706,-0.2088421479415411,0.7490950917037874
135,0.3868111651467692,-0.1829713118562554,0.8895570437464791,0.30423410734577094
136,0.5187371847976548,-0.4245957352408698,0.7185454849428198,0.22915251243284945
137,0.5252174763588947,0.6708617906554801,0.06816180183023475,0.4342781260999034
138,0.4775294972018179,0.34447126030607056,-0.4486409847192558,0.23712459463538613
139,0.21844781112626394,-0.5485181676500656,1.1527549916715278,0.3320341990723024
140,0.29197134836058486,-0.08732326181565744,0.623699614099899,0.2612327066982566
141,0.6548433988469333,-0.6219292824138722,0.059569361102104035,0.22425037431362532
142,1.1641793043906787,-0.23550936770361525,-0.33363823870575127,0.4254394422587839
143,-0.09730460392839271,0.2385009782950805,1.1050920308749472,0.542763867015075
144,1.0876658699555537,-0.06384386194442454,-0.4622645124567051,0.34013910661921887
145,-0.42162126140308614,0.0533681409985948,-0.5763362363964661,0.19134933598797232
146,0.2803991993014761,0.29571417253340676,0.3939100346969276,0.31782055594301906
147,0.8647954695082587,-0.420423790367484,-0.30449817330897483,0.24977436913575118
148,-0.1989138270959544,0.6499572715199861,-0.053952220495417355,0.20065591882551664
149,-0.674609126346178,0.8560977472090749,-0.47778589668715526,0.3831258240836784
150,0.5990512826189756,0.4003649511325905,0.05142976391518385,0.5271507890065279
151,0.7722273974114654,0.33618862260474847,0.25771222993648135,0.31636297791539286
152,0.722210902528404,0.37741964152197904,-0.05683134514645716,0.2786951769056068
153,-0.12909252092812384,0.5376705053212534,0.4713537125949977,0.2386100412962044
154,-0.9180519890075235,0.1903687256033776,-0.6656909280270906,0.34085324656147725
155,0.4179624264738522,-0.4262220906871254,-0.014052230267687295,0.20713447592931467
156,-0.5789279438519688,0.2441455157710575,-0.5452814716122906,0.21873463407302746
157,-0.32513420335993326,0.24314973089896924,0.9311257875395477,0.3371241126105281
158,1.1399602999281937,-0.39410933494519784,-0.24895125428978065,0.4949323303346291
159,-0.14630763006476893,0.9722252036433767,0.12038356329065165,0.4148317918974526
160,0.06493031448885195,-0.0883651320996781,0.920909187352388,0.24353358591182758
161,-0.6871889227525074,-0.5786448561956347,-0.4992201683373819,0.34884719593473684
162,-0.07826521855362065,0.8331956898908097,0.25129477631194985,0.3528187554377877
163,0.6031935415400635,0.20797481359206374,0.6374335532273048,0.3117762686797272
164,-0.6186418063719926,-0.2659216189639002,-0.1812145023990103,0.32433448526093217
165,-0.3329628125477429,-0.6386825384489585,-0.48940290158985045,0.5824734220869489
166,0.44495389308429856,-0.17064561103942544,-0.6445311376227814,0.14231966198909174
167,-0.15746403096610007,-0.7708371916224881,0.8430806026884989,0.27581132429184363
168,-0.060495707860695705,0.6216665703825729,0.21986534897205495,0.323935678906707
169,-0.7036230253366911,0.23419261556571805,0.06407609998371669,0.24304084709873272
170,0.6529263354494148,0.8134954858205765,0.16762720384045116,0.5128677066974584
171,0.16785653428132374,0.40446908371473,-0.5164036226692019,0.14871691647383248
172,-0.2366738693404789,-0.11826615007857935,1.1630524434037772,0.6138141757798597
173,-0.059513706063717295,0.6231388104191713,-0.19923443534281315,0.34724207610442864
174,-0.6726003965601202,0.8449415014949553,-0.3705494912343756,0.29477632882105537
175,0.47541553061257535,0.39734182365968634,-0.47674507787606124,0.23776975126431554
176,0.4106020406511023,0.7786255255059082,0.7750366375342996,0.320417251098136
177,-0.0422969914985538,-0.24769441357673216,1.1045228201719772,0.3441704785989285
178,-0.008617496934815595,-0.452825902056462,-0.008437060788323195,0.34300568873194953
179,-0.2546468261036178,0.03956195261926055,-0.06408013408300414,0.23760541418396555
180,0.5450967239014326,1.0771072403506339,0.3748228740748913,0.47050010299052425
181,-0.660956341927305,-0.022382280607374502,0.09517450510291656,0.27785997920788214
182,0.9854999899213236,-0.113331192586202,-0.12233100176053455,0.40837670923445224
183,0.09025826250447065,-0.5580464398918549,0.38137914027875885,0.2059777208482741
184,0.47376890619263623,0.0399105994634248,-0.339443696153959,0.2812982862409604
185,-0.568147417000447,0.9200625613244474,-0.4977882397146294,0.45612613581962236
186,-0.17252084936696546,-0.7172448438356782,-0.4672605218776481,0.38329713462889753
187,0.7882227085688467,-0.03087759744810715,0.24041597625400568,0.36996784551605805
188,0.5340568611388596,0.0700926629052576,0.426158264087654,0.1545604419940005
189,1.1492193321571573,-0.0901470446986691,-0.2735911936191881,0.30934366235390615
190,0.4219739531201655,0.34457536171130293,0.14613242070091195,0.22683565989417803
191,0.848449838977998,0.1916972194480035,-0.4135467230085976,0.3957978935880308
192,0.44691600761485306,0.11151323641025565,0.5579448695893685,0.2667964804896181
193,0.5597725765932597,0.14130260429418334,0.49145939497497326,0.22097640357052542
194,0.4441587901534746,0.8071316696482838,-0.12118829191629805,0.3408398925251347
195,0.3974119721238128,0.5234188686973225,0.5631716492714798,0.40077076349724966
196,-0.26657077466910273,-0.3802471389395591,-0.7146151842310267,0.22982777416680011
197,0.10122088570527552,-0.041427558718732896,0.18141335311450268,0.2595924817364532
198,1.0544633831770696,0.01979166346629084,-0.20665339827154594,0.4245926110034379
199,0.03175627518774155,0.7901234580337425,0.09140097613051006,0.2929085507080666
200,-0.7584484257603039,-0.35730334662188135,-0.3614180284306927,0.42164594063246863
201,-0.4292922246701106,0.7022076775878685,-0.2322632594131856,0.266752994504963
202,0.06927192191988758,0.804240829972582,0.566423359376329,0.3091315797434434
203,-0.4036761724557373,0.1349320295577225,1.100716608636867,0.3316966533732439
204,-0.47548421982177147,0.22123025611552155,1.1468704347914063,0.5084166590428514
205,-0.10188634821794129,0.6925974589360092,-0.3195859165934217,0.3706160922759612
206,0.462233084428577,-0.26970614102972135,-0.2290743003939259,0.22822167222263195
207,-0.4841068745054977,0.9093437492744065,0.3058240354998476,0.1793736119895446
208,-0.46401239489950674,0.7453473754660104,-0.1691285811427067,0.29273396732992374
209,-0.21432737006135213,1.036965587393328,0.15406770594861063,0.27009042880381406
210,-0.0671537090685948,0.15512558677684116,0.26383583722552084,0.15696380779106564
211,0.49061726440928544,-0.3222428369796799,-0.0705545737755795,0.17982757305132463
212,0.19713745761586102,0.5891350543825489,0.5102165436673797,0.2110891170828768
213,0.34645491642794524,-0.7732406088129713,0.31217166600133467,0.26149583937758164
