row_index,syndrome,Title,PC1_raw,PC2_raw,PC3_raw,PC1_scaled,PC2_scaled,PC3_scaled
62,寒邪犯胃证,丁香柿蒂汤,1.0829240772015454,0.6312806921045684,-0.7729637205795052,0.7891806939568139,0.5274817428297001,-0.7509478180775734
150,寒邪犯胃证,丁附理中汤,1.4405969581463802,0.0723378794554061,-0.1937717353728904,1.0498347308704692,0.060443652411631,-0.188252641112682
156,寒邪犯胃证,丁胡三建汤,0.9546607582232938,-0.1485684145125796,0.5595022707044197,0.6957088271736526,-0.1241399066955143,0.5435662738219231
437,寒邪犯胃证,丁香散,1.616314141126682,-0.2069427627180998,0.2189142350433638,1.1778885910846442,-0.1729159952296701,0.2126790207290537
528,寒邪犯胃证,丁蔻散,1.1126886414992567,0.2694787556902702,-0.6019735659224255,0.8108716139412426,0.2251694459927139,-0.5848278823887243
681,寒邪犯胃证,丁香半夏丸,1.605883842485012,0.1687993700758523,-0.357911896627611,1.170287513138828,0.1410443674735696,-0.3477176880112902
684,寒邪犯胃证,丁香半夏丸,1.408724157684351,0.2941061228509197,-0.3982071577011531,1.0266074342238087,0.2457474340631212,-0.3868652412229162
738,寒邪犯胃证,丁香曲糵丸,1.6354854294043462,-0.1807412578609741,-0.5252243044502121,1.1918596633929728,-0.1510226986032176,-0.5102646281154009
741,寒邪犯胃证,丁香汤,1.358256033033607,0.1664115373640325,-0.3311812572935815,0.9898287989777476,0.1390491565061354,-0.321748402843988
789,寒邪犯胃证,丁香汤,1.2638164220839088,0.0554599842655429,-0.6928800506666146,0.9210059523208588,0.046340921754107,-0.6731451274937996
792,寒邪犯胃证,丁香汤,1.5303860892940608,-0.1673449501383745,-0.5795628159599953,1.1152685413477643,-0.1398290919661413,-0.5630554455489309
803,寒邪犯胃证,丁香吴茱萸汤,1.433104371934048,0.0412856906837012,0.0037896163893429,1.0443745102409123,0.0344972503485965,0.0036816788203132
1084,寒邪犯胃证,人参丸,1.1742796327606853,0.5149815864724363,0.0052404623822623,0.8557560358951706,0.4303052321338671,0.0050912011610676
1144,寒邪犯胃证,人参丸,1.1742796327606853,0.5149815864724363,0.0052404623822623,0.8557560358951706,0.4303052321338671,0.0050912011610676
1438,寒邪犯胃证,人参汤,1.212465461053994,0.1707933425301203,0.0358300928087078,0.8835839502487828,0.1427104790440427,0.0348095638900668
1589,寒邪犯胃证,人参丁香散,1.2803115113666044,0.3983132260048065,-0.4911107689759457,0.9330267451733338,0.3328201816923827,-0.4771227297969309
1630,寒邪犯胃证,人参丁香散,1.136083488155105,0.4899863961919208,-0.4212005714488185,0.8279206035311558,0.4094199006221877,-0.4092037461543235
1632,寒邪犯胃证,人参七味丸,1.180993895212885,0.8241832604641783,-0.1525450725524747,0.8606490532478994,0.6886661164803956,-0.1482002147602518
1823,寒邪犯胃证,人参汤,1.382632737445172,0.0304334483639704,-0.0798769712804098,1.007593317201049,0.0254293986559717,-0.0776018792352867
2420,寒邪犯胃证,人参煮散,1.0298156811241426,0.8051659339416624,0.0225464089139955,0.7504779614627632,0.6727757325932917,0.0219042318917065
2768,寒邪犯胃证,三香散,1.1328264651643,0.7311137346973753,-0.3035346942980006,0.8255470487102499,0.6108996391117593,-0.2948892817673731
2954,寒邪犯胃证,万应丸,1.2982699615130806,-0.8641689942177282,-0.3376665050278482,0.946113961948132,-0.7220771565968468,-0.3280489348173243
3164,寒邪犯胃证,三圣散,1.494292316852372,0.3156163788174796,-0.3361160382976863,1.0889652122569016,0.2637208450162231,-0.3265426291822499
3439,寒邪犯胃证,万病紫菀丸,0.1375278957058485,-0.8022653668598059,0.2633472170926781,0.1002234251287796,-0.6703520941093846,0.2558464424750535
3499,寒邪犯胃证,大半夏汤,1.6880324641156046,-0.0434365413683745,-0.129010500627882,1.2301533039092745,-0.0362944452919991,-0.1253359651640191
3504,寒邪犯胃证,大半夏汤,1.0213704615160524,0.4337398967821117,0.0304713542703017,0.7443235094460039,0.3624217872507094,0.0296034553678618
3898,寒邪犯胃证,万病丸,1.1700842370812892,-0.8315391107471306,-0.2920057326834924,0.8526986421744167,-0.6948124738389749,-0.2836886932551151
4708,寒邪犯胃证,干姜散,1.132931537568671,-0.0822916880818913,0.1128802948186688,0.8256236202028808,-0.0687607962555013,0.1096651871765482
4787,寒邪犯胃证,川楝丸,0.6155274307394967,0.4330577916598418,-0.5789140562709532,0.4485654859533097,0.3618518379346793,-0.5624251641269548
4954,寒邪犯胃证,干姜丸,0.8692519636435039,0.6751349659405699,0.0713622436637713,0.6334671860507827,0.5641252345170923,0.0693296719440497
5097,寒邪犯胃证,已寒丸,1.3199058594767388,-0.4919010702530409,-0.0422625530685538,0.961881118047812,-0.411019752515873,-0.0410588119057183
5221,寒邪犯胃证,大腹皮散,0.5910922593338028,0.7617908661913948,0.4325490998041936,0.4307583599203087,0.6365326530592236,0.4202290405891919
5285,寒邪犯胃证,川椒丸,0.9860151296676092,-1.0062027903523527,-0.6960832474225713,0.7185583187824713,-0.8407569059743233,-0.6762570893501147
5468,寒邪犯胃证,干姜散,1.2979851463767873,-0.0227571987734813,0.3041712645493404,0.9459064029773404,-0.01901532396142,0.2955077209367281
6139,寒邪犯胃证,小和中饮,1.1609579333767988,-0.1109947001609314,-0.7709402419543271,0.846047850265364,-0.0927442873162513,-0.7489819730863428
7745,寒邪犯胃证,五香汤,0.9617559510416578,0.1271438809050439,-0.070146500639572,0.7008794474507671,0.1062381231181632,-0.0681485562628622
8703,寒邪犯胃证,升阳散火汤,-0.2998914127542964,0.2827779870297432,0.7238781787356,-0.2185458040980264,0.2362819381265277,0.7032603528506143
9166,寒邪犯胃证,升麻散火汤,-0.3353021232356681,0.2354481473123774,0.6893188306015305,-0.2443513519286816,0.1967343538993976,0.6696853397102747
10405,寒邪犯胃证,木香导滞汤,1.3861924302315336,-0.536042757618294,-0.307279813398288,1.010187442571937,-0.4479033994800203,-0.2985277306905554
10831,寒邪犯胃证,木萸散,1.1601896514972465,0.1275430667661546,-0.3861968703137249,0.8454879650069013,0.1065716724510751,-0.3751970362762313
10860,寒邪犯胃证,开胃散,1.3443745621026923,0.4740447093067579,-0.4520832598063026,0.9797126799505392,0.3960994412971967,-0.4392068198057433
10900,寒邪犯胃证,木香半夏丹,1.3698402183336804,0.1877725881656218,-0.3294176363808196,0.9982707715836764,0.1568978955004046,-0.3200350141802076
11114,寒邪犯胃证,加味参术苓附汤,1.2622068731496292,-0.1207520675656848,-0.0142916651737831,0.919832993872844,-0.1008972899796631,-0.0138846034984688
11360,寒邪犯胃证,半夏煮散,0.968444812944323,0.823848110983685,-0.2885241951504866,0.7057539541583544,0.6883860742831762,-0.2803063184497287
11948,寒邪犯胃证,加减理中汤,1.536253631053128,-0.2918488754937788,0.0266992126095916,1.1195445111730984,-0.2438613368248658,0.0259387535530521
12394,寒邪犯胃证,加味理中汤,1.537413662666146,0.2665564115976659,-0.1972688631737077,1.1203898839675968,0.22272761120449,-0.1916501621368165
12513,寒邪犯胃证,加减胃苓汤,0.8423288406940215,0.0308219742253546,-0.652441371954949,0.6138469658524623,0.0257540407701065,-0.6338582415301242
13389,寒邪犯胃证,半夏二味丸,0.0521609362117827,0.8366662740460438,-0.220661752576049,0.0380122713158501,0.6990965982649366,-0.2143767646765166
13524,寒邪犯胃证,圣石丹,0.9811973051374634,0.7714563941490891,-0.1080406951817604,0.7150473301673803,0.6446089170670719,-0.104963431206707
13762,寒邪犯胃证,加味四君汤,0.6931545277901248,0.4764929335346383,-0.3276570986192242,0.5051362166351672,0.3981451138462097,-0.3183246208518867
13857,寒邪犯胃证,四味藿叶汤,1.1020275634044814,0.7112099430537309,-0.0989970886977628,0.8031023555174162,0.5942685480037649,-0.0961774088153603
13899,寒邪犯胃证,加味理中汤,1.4647948722883088,0.1366084731198898,-0.4420644546532928,1.067468955722301,0.1141464904404958,-0.429473374795211
14198,寒邪犯胃证,火郁汤,-0.3852138868185821,0.9930957259511068,0.4649337131060133,-0.280724539163341,0.8298049835407363,0.4516912606789717
14216,寒邪犯胃证,加味四君子汤,1.202034923142952,-0.0460143625643515,-0.3967465199529458,0.8759826979354619,-0.0384484057000453,-0.3854462060200794
14353,寒邪犯胃证,加味升阳除湿汤,1.3533743383613672,-0.2857527898265072,-0.5562925718097479,0.9862712650100116,-0.238767606044836,-0.5404479950237503
14565,寒邪犯胃证,石莲丸,0.9217256933190764,-0.9137993352869316,0.2700910515534994,0.6717074055377149,-0.763546979976269,0.2623981959907726
14667,寒邪犯胃证,长生丸,1.4145393483185245,0.1466034519283244,-0.4585445588247947,1.0308452531778645,0.1224980350186178,-0.4454840851814658
14766,寒邪犯胃证,加味平胃散,1.4880248844800497,-0.1526248253549652,-0.509466790388107,1.0843978222310944,-0.1275293381917343,-0.4949559267000317
15727,寒邪犯胃证,加味四逆汤,0.8478183445652927,0.1635295763649331,-0.1127998854061062,0.6178474406464144,0.136641064781511,-0.1095870680212643
15842,寒邪犯胃证,石莲散,1.2144874576394205,-0.1542378173097336,-0.5380136277520593,0.8850574798359988,-0.1288771123564012,-0.52268968012303
16159,寒邪犯胃证,白豆蔻散,1.486625221398372,0.1129207722875779,-0.4224134752345373,1.0833778180541085,0.0943536631373178,-0.4103821034655058
17359,寒邪犯胃证,白茅根饮子,0.921128706861796,0.5852862344864695,-0.4745492279682753,0.6712723517822782,0.489049969185524,-0.4610329020953304
17523,寒邪犯胃证,白芍药汤,1.0328965371060808,-0.3336347165660571,0.1482804504301481,0.7527231346129345,-0.2787764998420157,0.1440570595352104
18268,寒邪犯胃证,平胃调中散,1.0896408528514734,0.3243142627096625,-0.3215154664701811,0.7940755428018598,0.2709885707866464,-0.3123579174491691
18548,寒邪犯胃证,白术散,1.4746231082570855,-0.0060296263075,-0.4342226492426333,1.074631280621618,-0.0050381990659158,-0.4218549232351446
18555,寒邪犯胃证,白术汤,1.8748835829332076,-0.0257273872548055,-0.4224079911409777,1.3663210175278897,-0.0214971362776473,-0.4103767755723809
18775,寒邪犯胃证,白术丸,1.4872533989960897,0.2994199483481408,-0.3649371255683248,1.083835602346592,0.2501875285716712,-0.3545428212019776
18837,寒邪犯胃证,生姜散,1.2713374337624204,0.1733956983915451,-0.4513498273770943,0.9264868880029274,0.144884939981017,-0.4384942773309058
18877,寒邪犯胃证,甘松粥,0.9362847124093876,-0.0361112729448292,-0.3598497008899616,0.6823172876438672,-0.0301736413404867,-0.349600298855668
19060,寒邪犯胃证,白术丸,1.269659079346788,-0.0209636825078645,0.506234991145743,0.9252637875748188,-0.0175167083734365,0.4918161770262714
19062,寒邪犯胃证,白术丸,1.0831444252505398,0.850135025619035,0.2308561941180658,0.7893412725512678,0.7103507371009853,0.2242808435209382
19386,寒邪犯胃证,白术八味散,1.4425399449023373,-0.2612063893321538,-0.1280467966449626,1.0512506820610434,-0.2182572716169099,-0.1243997098340749
19615,寒邪犯胃证,生姜汤,1.487942886917817,0.2267633932183285,-0.4770361161817991,1.0843380665248286,0.1894775990471243,-0.4634489576332906
19981,寒邪犯胃证,生姜饮,1.479834817761146,0.2864848975655958,-0.5879454746906319,1.0784293128287736,0.2393793362481884,-0.5711993455999463
20634,寒邪犯胃证,肉豆蔻丸,1.2360292108927011,-0.0390051196243235,-0.7114538604190366,0.900756027997752,-0.032591664430806,-0.6911899095910915
21089,寒邪犯胃证,吴茱萸汤,1.1501846544062568,-0.97223164254983,-0.0103020619262117,0.8381968254768734,-0.8123714975927347,-0.0100086339361292
22540,寒邪犯胃证,百效丸,-0.3785691156878213,-0.4246019894018003,1.347064113932135,-0.2758821635965246,-0.3547863892873821,1.3086964242119152
22551,寒邪犯胃证,肉豆蔻散,0.8495084510018924,-0.460270035439263,-0.4946185404050272,0.6190791053573361,-0.3845896817410888,-0.4805305912926925
22553,寒邪犯胃证,肉豆蔻散,1.3440896016564003,-0.909726947480429,-0.6138094772229991,0.9795050150851164,-0.7601441985439856,-0.5963266779071761
22764,寒邪犯胃证,安虫丸,0.6155274307394967,0.4330577916598418,-0.5789140562709532,0.4485654859533097,0.3618518379346793,-0.5624251641269548
23871,寒邪犯胃证,安胃散,1.3996253929598288,0.1152942300501083,-0.0326295740797307,1.0199767113406275,0.0963368627706512,-0.0317002037839549
26192,寒邪犯胃证,朴沉汤,1.569066889064732,-0.0935071156933781,-0.3801787325843151,1.143457166061611,-0.078132116140741,-0.3693503098691983
27019,寒邪犯胃证,附子粳米汤,0.932173861468664,0.1489917717377814,0.1359804262889772,0.6793215058836751,0.1244936529921806,0.132107370248126
27144,寒邪犯胃证,陈曲丸,1.6550435282973472,-0.0549882938521183,-0.4902637560910817,1.2061126238560376,-0.0459467895012738,-0.4762998419163776
27943,寒邪犯胃证,阿魏理中丸,1.5923655987192282,0.1182002929251773,-0.409526489446556,1.160436095831968,0.0987650933965614,-0.3978621706388708
29592,寒邪犯胃证,豆花羮,-0.5981983495443963,-0.2375333350555376,-0.1466194433484719,-0.4359369216697232,-0.1984766825950883,-0.1424433620089397
29863,寒邪犯胃证,陈橘皮散,1.6433370165900814,-0.2235500864224536,-0.3749951508307091,1.197581505906543,-0.1867926433845584,-0.3643143692369798
30078,寒邪犯胃证,连理汤,1.0574327400420502,-0.5267833932570629,-0.3978020876202532,0.7706038873524175,-0.4401665152194315,-0.386471708531379
30229,寒邪犯胃证,陈粟汤,0.1269714178344335,0.3986841623452298,-0.3426634153470311,0.0925303940957716,0.333130126459857,-0.332903520875395
30248,寒邪犯胃证,乳附丸,1.4074354206593311,-0.790851036702904,-0.297724726053754,1.025668267387329,-0.660814576425573,-0.2892447956680178
30979,寒邪犯胃证,陈橘皮饮,0.6919863364371057,-0.1064049507620251,-0.2451921667610877,0.5042848974318558,-0.0889092119807211,-0.2382084925032552
31816,寒邪犯胃证,和胃透肌汤,0.5920218255753479,0.8087761860213929,-0.1739837322821466,0.4314357811237204,0.6757923654206353,-0.1690282488812255
32425,寒邪犯胃证,扶阳助胃汤,1.4929704828875672,-0.1513352955868066,0.0581021006006286,1.088001926032501,-0.1264518406252059,0.0564472102766405
32449,寒邪犯胃证,和解散,0.3561632470390427,1.1948409466933287,0.2193336876287785,0.2595538915216786,0.9983780477507256,0.2130865262761032
33327,寒邪犯胃证,治中散,0.8865509416796379,-0.7321951290411486,0.1748234871849268,0.6460738126635911,-0.6118032241259597,0.1698440855048253
33622,寒邪犯胃证,泽漆茱萸汤,0.7303132177292069,-0.6252187781333061,-0.7801358794551122,0.5322156041287311,-0.5224165650309223,-0.7579156962782538
35943,寒邪犯胃证,养脏汤,1.60073781529321,0.0635070674533283,-0.0810515397293844,1.166537346902944,0.0530648553666457,-0.0787429930941351
36232,寒邪犯胃证,芜荑散,0.85806403375447,-0.7530980221800749,-0.5656875251528375,0.6253139844924757,-0.6292691384822908,-0.5495753570539429
36525,寒邪犯胃证,姜砂二陈汤,1.466985692680829,0.2621649949368835,-0.3125107044136593,1.0690655156235005,0.2190582575513655,-0.3036096331007354
36589,寒邪犯胃证,枳实理中汤,1.4753607564185869,0.318771156144475,-0.333987788652804,1.0751688415644811,0.2663568949754503,-0.3244749973069136
37598,寒邪犯胃证,厚朴汤,1.5488047503242977,0.0108908896430646,-0.52198469855318,1.128691136707506,0.0091001443917725,-0.5071172941396438
37641,寒邪犯胃证,姜桂丸,1.2469282311345955,0.0167015169254456,0.0926862237035603,0.9086986867113478,0.013955353562872,0.0900462927339671
37829,寒邪犯胃证,砂仁益黄散,1.2504344245785046,-0.3172307375078985,-0.700252555350276,0.9112538244476528,-0.2650697611896856,-0.6803076451625609
39580,寒邪犯胃证,茯苓散,1.315888513955384,0.503456709313399,-0.2965145903633245,0.9589534783423584,0.4206753442475761,-0.288069127609982
40510,寒邪犯胃证,茯苓汤,1.4012423920693429,0.2964517091324901,-0.2809210224326827,1.0211550991022806,0.2477073450111901,-0.2729197027381643
40859,寒邪犯胃证,草豆蔻散,0.6278387980802318,0.2543574557330321,-0.458628793337928,0.4575373923187366,0.212534480667379,-0.4455659204890749
40869,寒邪犯胃证,草豆蔻散,1.617937749354738,0.0393545222545111,-0.3430194683441904,1.1790717952400471,0.0328836161895494,-0.3332494326099538
