syndrome,PC1,PC2,PC3
Stomach Cold,0.874901380968597,-0.680469883526178,-0.303140922729322
Stomach Cold,1.0661238647461657,-0.291258505988256,-0.353082376869089
Stomach Cold,1.0520687288058224,-0.110031473165465,-0.0367980256596603
Stomach Cold,0.6977532338990463,0.5842227216596486,0.30257457777209196
Stomach Cold,0.7061524698098484,0.49825285738359576,0.04240428120977045
Stomach Cold,1.0989395056751436,-0.404367899556736,-0.177388823170292
Stomach Cold,0.567728237645089,-0.091158751957162,-0.054563642522671
Stomach Cold,0.8026746534967514,-0.528038709026169,-0.268709582986363
Stomach Cold,0.9577699050786853,-0.23168240978194,-0.573473621523018
Stomach Cold,1.0782543910219133,-0.0644363095173287,-0.295357302294488
Stomach Cold,1.2705703140261615,-0.238283646087044,-0.333449623965628
Stomach Cold,0.8138901003150256,-0.632583658172096,-0.483405764683588
Stomach Cold,0.9451934938578804,-0.613566412091659,0.025861300760364987
Stomach Cold,0.9577129314947906,-0.246878924803723,-0.585883002760978
Stomach Cold,1.1452239939327387,-0.379157606232825,-0.493371045913105
Stomach Cold,1.1185972560573016,-0.245090446151245,-0.399602561398282
Stomach Cold,0.8725804662724101,-0.364190857685488,-0.636501254885188
Stomach Cold,0.1997653555934017,-0.0721263400847314,-0.669663095772926
Stomach Cold,1.0679726380088064,-0.603711321627061,-0.382704689131387
Stomach Cold,0.5039305137553629,-0.0445900261828695,-0.84738206321811
Spleen Cold,0.8763444325024277,-0.501127322850677,0.4533844851913918
Spleen Cold,1.0619859342540057,0.12125209411611862,-0.161351494365884
Spleen Cold,1.170635481579325,-0.262186594492231,-0.215966453899981
Spleen Cold,0.5476973877805166,-0.667180584229392,0.6750221053022183
Spleen Cold,1.0355385740676089,0.08345039362537182,-0.22024834823652
Spleen Cold,1.0141254368508985,0.0544686768713006,-0.25975081721876
Spleen Cold,0.9520280716023765,0.31335260154683,-0.00924951106234289
Spleen Cold,0.9580632377858124,-0.608329461490098,0.10114462520417146
Spleen Cold,1.1639822725161586,-0.111051301010721,-0.105492070353388
Spleen Cold,1.0549758164790384,0.12069068772664024,-0.419502156952802
Spleen Cold,1.0481785194903244,0.159425037377885,-0.120935815952132
Spleen Cold,1.047488260554837,0.007007481149556957,-0.0418543111091061
Spleen Cold,1.3006741502376278,-0.231752345096851,-0.318571929767965
Spleen Cold,0.9301550009738193,0.0765013382314169,-0.291853622113363
Spleen Cold,0.5845731046460403,-0.202371724251949,0.43531279920188937
Spleen Cold,1.0101229577100765,0.03996984987104846,-0.204373344680894
Spleen Cold,1.025714379952056,-0.481434849902037,-0.0554254558748028
Spleen Cold,0.3297686517472413,0.1831517503053734,0.7072900535212927
Spleen Cold,0.13155378932487619,0.5640094626008808,0.16578142494587017
Spleen Cold,0.8559679689367508,-0.149321501824401,-0.0863449413563956
Spleen Cold,0.19810049282771552,-0.40928283386203,0.9150219386442201
Spleen Cold,1.0578104766708072,-0.298064060992119,-0.330760209263952
Spleen Cold,0.8137620713012919,0.14504056014049496,-0.310463425469531
Spleen Cold,0.5978841517182014,-0.585304345919172,-0.726137766010367
Spleen Cold,1.0508658871152594,-0.566546058109588,0.02098941432017881
Spleen Cold,1.1112551807988,-0.102139464480656,-0.37847219767968
Spleen Cold,0.9440629595718278,0.22931997265715182,-0.202519481177176
Spleen Cold,0.912760649999434,-0.347735710962372,-0.261174047244748
Spleen Cold,0.8791078383504978,-0.292434631364006,0.352131952641848
Spleen Cold,1.1569181753918447,-0.402517897194893,-0.216605724461332
Spleen Cold,1.2013357440572254,-0.294557197741409,-0.0498472725783167
Spleen Cold,0.7945586671734907,-0.613326221379142,0.025820009973562003
Spleen Cold,0.43713749235616484,-1.01609785345788,-0.365968218415269
Spleen Cold,0.6318229097497436,0.633944000356449,-0.386637107124441
Spleen Cold,1.1067358303754986,-0.322943729799461,-0.350165250691697
Spleen Cold,0.8942634136878143,-0.352508217934491,0.09037000126191332
Spleen Cold,0.5860308895703061,-0.203103028412217,-0.507895114773379
Spleen Cold,0.4782566739398307,-0.319311330781514,-0.180047116882591
Spleen Cold,1.0203459398494994,-0.287175320681062,0.1425032101160885
Spleen Cold,1.014893489641073,-0.467349059742346,0.1057213331801741
Spleen Cold,0.7427592621383398,0.44391431641821133,0.16269798851281128
Spleen Cold,0.9756006033322466,-0.233158535799714,-0.48062575541649
Spleen Cold,-0.179885981123625,-0.345990030506001,0.8372398679523929
Spleen Cold,0.7280488103288426,-1.02609326021068,0.10850135073316373
Spleen Cold,0.8453015699793366,0.23044956661841487,-0.0393618335587586
Spleen Cold,1.0071856656796394,-0.582887950140743,0.044976887803544974
Spleen Cold,1.1012699521521072,-0.576873208963864,-0.0245780251676498
Spleen Cold,1.0470468030094018,0.09829357106440026,-0.211333548459943
Spleen Cold,0.24947379020379545,0.13033505343465512,-0.915112197344053
Spleen Cold,0.67403023098047,0.17188899637009125,-0.291759268423637
Spleen Cold,0.9312422983949759,-0.334146792966297,-0.340473982213468
Spleen Cold,-0.274498562209415,-0.178299605657319,-0.146103382156766
Spleen Cold,1.2240876000829568,-0.254307876796034,-0.171564446220448
Spleen Cold,0.4521196972462819,0.8315609313537564,0.1393341997785277
Spleen Cold,0.8435662866339159,-0.496332783743496,-0.453413619761352
Spleen Cold,1.040714994282872,-0.157707441797428,0.16632882482731737
Spleen Cold,0.4216144881288587,-0.030517714412975,0.6694876429672743
Spleen Cold,0.9914398727987671,0.11242748767766568,-0.316270522674814
Spleen Cold,1.1105827837923807,-0.360440063687885,-0.0394388502870905
Spleen Cold,0.9419110545128674,-0.136443583171124,0.33861209169766093
Spleen Cold,0.9791568075101584,-0.00653268075593032,-0.0420185242094896
Spleen Cold,1.0810255832203584,-0.275655516094026,-0.0579441375343839
Spleen Cold,1.146681860130576,-0.569933547409404,0.017250887015888772
Spleen Cold,1.0796516664224012,-0.257823006300346,-0.363117327620731
Spleen Cold,1.0761049693744318,-0.563712447746247,-0.236881221235662
Spleen Cold,1.0830037597366895,-0.0378782309843628,-0.13871949950045
Spleen Cold,1.2018679245552113,-0.364892074395659,-0.0987951848497723
Spleen Cold,0.7798434490713321,-0.148200665752691,0.12384251409405776
Spleen Cold,0.7636707011514934,-0.203006057208805,0.24154095009623588
Spleen Cold,0.804819840857319,-0.0312685241452399,-0.151505814092121
Spleen Cold,0.9633576550806541,-0.520793664821392,-0.50079717778226
Spleen Cold,1.126727457209795,-0.37327397466717,-0.323195705091436
Spleen Cold,1.0879333350956009,-0.213795125872097,-0.295711470477634
Spleen Cold,0.45123601197278973,0.06736415434919718,0.546128157046832
Spleen Cold,1.1067358303754986,-0.322943729799461,-0.350165250691697
Spleen Cold,0.9091979701296371,-0.567762985378465,-0.347142476841709
Spleen Cold,0.8559028164052644,-0.168422018034141,-0.361297085517458
Spleen Cold,0.39660198012875575,-0.00769175047123924,0.5033793346935719
Spleen Cold,0.9380153237181018,-0.0398379037268173,-0.156219774510272
Spleen Cold,0.4136547451123868,-0.600056920988008,-0.853213092905517
Spleen Cold,0.956056799728692,-0.698594792339058,0.3566552784587655
Spleen Cold,1.153191801298481,-0.471286074396658,-0.115123311840153
Spleen Cold,1.218137153065356,-0.62691822611462,-0.137705035460491
Spleen Cold,0.7732324772392368,-0.283314693155398,-0.524574186119235
Spleen Cold,0.6937884961840636,0.14771449958911703,0.3673865440583009
Spleen Cold,1.1518090231197757,-0.418648216361323,-0.300787244227855
Spleen Cold,0.8183497664924652,-0.531491330851929,0.38660776310766015
Spleen Cold,0.6913849212520201,-0.601864364092953,-0.211712428233167
Spleen Cold,1.0529549596512888,-0.244868001304741,0.3106588384717684
Spleen Cold,0.9299525409366401,0.012698279602980311,-0.0216366417615269
Spleen Cold,0.787564808950945,0.39964603736158955,0.004552293409807779
Spleen Cold,1.1141845569654183,-0.405160361904542,-0.0113327391476285
Spleen Cold,0.9319286223526777,-0.575697514231873,0.2511159188885326
Spleen Cold,1.0116564810484272,-0.281989226430401,-0.179449520959194
Spleen Cold,1.1289915079483837,-0.201349335628294,-0.144342637432499
Spleen Cold,0.8827158835544029,-0.529733607509732,-0.419778067710506
Spleen Cold,1.1381124907091642,-0.52888922975475,0.15758503982752553
Spleen Cold,1.0070707461497859,-0.51496681062336,-0.413121091184312
Spleen Cold,1.0136813999891545,-0.15703406446048,-0.281503181822815
Spleen Cold,0.6953105774951519,0.5848855167031771,-0.360684139607097
Spleen Cold,0.8656047751553673,-0.146280394469295,-0.0417403569055596
Spleen Cold,0.9845265652122093,0.18751465729084182,-0.407488008198683
Spleen Cold,1.0492911857418659,-0.310871696054446,-0.461938061011984
Spleen Cold,1.007887886896336,-0.461071401278706,0.05540761258127556
Spleen Cold,0.8301383097795789,-0.276117908647662,-0.194883412676111
Spleen Cold,0.8831378646090449,0.3367364183185531,-0.358861302977532
Spleen Cold,0.5307831183153651,0.8871353714621114,0.16497771448045903
Spleen Cold,1.1116845909437951,-0.189015221951411,-0.030202873544013
Spleen Cold,0.18328504296757311,-0.275419568744896,0.9274059747898075
Spleen Cold,1.1027235295784212,-0.30434653284769,-0.497113307285805
Spleen Cold,1.1038030986500236,-0.398004142721982,-0.389232983595801
Spleen Cold,1.0073279568417104,-0.0753932156349845,-0.29201481806997
Spleen Cold,0.9900109045278828,-0.16501407749821,-0.248376343444915
Spleen Cold,1.0971075473846812,-0.425703216468365,-0.308895655052017
Spleen Cold,1.204166815648253,-0.295557939923402,-0.201062014458292
Spleen Cold,-0.378193703181128,-0.244746879988822,0.8661614518887291
Spleen Cold,-0.187192100246125,-0.447861450244626,-0.491724095122491
Spleen Cold,1.036178424647865,-0.558073876920932,-0.717395927344088
Spleen Cold,1.0178651498834075,0.25834449764048245,0.005009153878319927
Spleen Cold,-0.538150602755712,-0.244458045564949,0.7005819402616431
Spleen Cold,1.0868885216521753,-0.196684310348207,-0.017925628968824
Spleen Cold,0.7290648849435902,0.18691211893424084,-0.671303432782413
Spleen Cold,1.2334202298847543,-0.358693198258121,-0.173155907496983
Spleen Cold,0.9958519543236952,-0.303838330121358,-0.568211457893649
Spleen Cold,0.968814778685766,0.008745066499175589,0.08999518510372
Spleen Cold,1.040714994282872,-0.157707441797428,0.16632882482731737
Spleen Cold,0.31442804244799716,-0.574923084817015,-0.682007119832037
Spleen Cold,0.6979212672142203,-0.765004448867297,0.7100270564375688
Spleen Cold,0.3621631142276141,0.34849216871675004,0.15985564751857942
Spleen Cold,1.145897454544588,-0.617292436686519,0.16784450560013653
Spleen Cold,1.050920225901889,-0.217169316403451,-0.121604762967679
Spleen Cold,1.1299590804350692,-0.572863829306114,0.061369907443236144
Spleen Cold,1.1579724508026334,-0.103478578261305,-0.176197455362898
Spleen Cold,0.6447339417860686,0.28759962820302276,0.2236298922902158
Spleen Cold,1.0910610402169891,-0.658229890265859,0.020762756704303865
Spleen Cold,1.0842787103529063,0.21834754822506983,-0.1089998084758
Spleen Cold,0.9975475752196152,-0.194143084967794,-0.134091434531737
Spleen Cold,0.8605131942181959,-0.166274430998277,0.19066977397664997
Spleen Cold,0.7441787719969672,-0.953404901698228,0.2004254683211274
Spleen Cold,0.7868835650995042,-0.528549594559691,-0.0221586533941999
Spleen Cold,1.2418250491745613,-0.117510457729439,-0.200552128280894
Spleen Cold,1.1019306824415211,-0.317912159756872,-0.246060354840931
Spleen Cold,1.0286537196322723,-0.142492991076799,-0.141919062841821
Spleen Cold,0.5316394146922532,0.5752315305546819,0.1549415312665047
Spleen Cold,0.7608059799581662,-0.544663120554765,-0.648664078583761
Spleen Cold,1.0836582231139034,-0.301782528992507,-0.333368979701539
Spleen Cold,0.7820434375454453,-0.590927949021552,0.43842604555123293
Spleen Cold,0.4133634528832144,-0.645081647980972,0.8691055383471249
Spleen Cold,-0.119819248767147,1.099035995062715,0.1544475600768013
Spleen Cold,1.0718445839030921,-0.533256566123873,-0.0722928315873216
Spleen Cold,0.7556441723719568,0.11716715391281061,0.25946113033738893
Spleen Cold,1.1129057150830017,-0.203548393987064,-0.139262223616396
Spleen Cold,0.43713749235616484,-1.01609785345788,-0.365968218415269
Spleen Cold,1.143965000926712,-0.36487769642341,-0.273497548325306
Spleen Cold,0.9946823824577249,-0.225713385652997,-0.164446929646851
Spleen Cold,1.2210219848695054,-0.178792665416502,-0.276439762731504
Spleen Cold,1.0581480649467268,-0.538412539508262,-0.426208754887058
Spleen Cold,0.6783739415846817,-0.909174127992479,0.43768953113065706
Spleen Cold,0.37790729723254163,-0.118732607027366,0.5111729176706326
Spleen Cold,0.35329968985068894,-0.769804870251092,0.4911067655220437
Spleen Cold,1.2499444643742321,-0.568782893712833,-0.200000704782294
Spleen Cold,1.0338275283998681,0.06702393392534173,-0.178433791095475
Spleen Cold,0.9355782204475366,-0.551013979440276,0.09304990042304097
Spleen Cold,1.1711668170621667,-0.31983165479423,-0.277347724544338
Spleen Cold,0.4052413161477419,-0.365932512637432,-0.434560109936012
Spleen Cold,0.31107500377006986,-0.815232645417696,0.8488130119982127
